4.177758026123046875e+01,1.009609375000000000e+02,4.944519805908203125e+01,1.605127410888671875e+02,8.258424377441406250e+01,2.084116973876953125e+02,1.246114196777343750e+02,2.220990600585937500e+02,1.669390869140625000e+02,2.075651855468750000e+02,2.000710906982421875e+02,1.579181823730468750e+02,2.045699310302734375e+02,9.786153411865234375e+01,5.318378829956054688e+01,7.546963500976562500e+01,8.256128692626953125e+01,6.690444946289062500e+01,1.114656600952148438e+02,7.270420837402343750e+01,1.386016540527343750e+02,7.176132202148437500e+01,1.653092956542968750e+02,6.755122375488281250e+01,1.870442504882812500e+02,7.943402099609375000e+01,1.246596145629882812e+02,8.919906616210937500e+01,1.272572708129882812e+02,1.218415832519531250e+02,1.098327331542968750e+02,1.360811157226562500e+02,1.258650588989257812e+02,1.403778076171875000e+02,1.402532501220703125e+02,1.359078826904296875e+02,7.314950561523437500e+01,9.397727203369140625e+01,1.017981109619140625e+02,9.498136901855468750e+01,1.442607269287109375e+02,9.541704559326171875e+01,1.711030731201171875e+02,9.463670349121093750e+01,9.513311004638671875e+01,1.704846496582031250e+02,1.049370498657226562e+02,1.612274169921875000e+02,1.166589965820312500e+02,1.560888061523437500e+02,1.245707244873046875e+02,1.589132385253906250e+02,1.339135894775390625e+02,1.565227508544921875e+02,1.442278442382812500e+02,1.620176239013671875e+02,1.539389190673828125e+02,1.706240692138671875e+02,1.444398651123046875e+02,1.773866119384765625e+02,1.341253204345703125e+02,1.792356262207031250e+02,1.243883819580078125e+02,1.800187683105468750e+02,1.159405059814453125e+02,1.791241455078125000e+02,1.044609527587890625e+02,1.761637573242187500e+02,1.007353057861328125e+02,1.694429016113281250e+02,1.167137222290039062e+02,1.657922515869140625e+02,1.248936691284179688e+02,1.663305206298828125e+02,1.340977935791015625e+02,1.660038909912109375e+02,1.483479919433593750e+02,1.702753448486328125e+02,1.336935729980468750e+02,1.658624267578125000e+02,1.240675582885742188e+02,1.669190979003906250e+02,1.157881393432617188e+02,1.667372894287109375e+02
5.605589294433593750e+01,1.089254608154296875e+02,6.688602447509765625e+01,1.649148712158203125e+02,9.753579711914062500e+01,2.092422180175781250e+02,1.343235473632812500e+02,2.213067474365234375e+02,1.747307739257812500e+02,2.039744110107421875e+02,2.064721069335937500e+02,1.506500549316406250e+02,2.088575439453125000e+02,8.400304412841796875e+01,5.707386779785156250e+01,8.578055572509765625e+01,7.912216949462890625e+01,7.386210632324218750e+01,1.014557418823242188e+02,8.315047454833984375e+01,1.306891174316406250e+02,7.565153503417968750e+01,1.571791839599609375e+02,5.860949707031250000e+01,1.849417419433593750e+02,6.540671539306640625e+01,1.172369995117187500e+02,9.379154205322265625e+01,1.172812271118164062e+02,1.390667266845703125e+02,1.055010223388671875e+02,1.464768829345703125e+02,1.214798355102539062e+02,1.517141723632812500e+02,1.377590179443359375e+02,1.442794036865234375e+02,7.530558776855468750e+01,1.013592529296875000e+02,1.007145767211914062e+02,9.936001586914062500e+01,1.391033935546875000e+02,9.339333343505859375e+01,1.689942016601562500e+02,8.753075408935546875e+01,1.035493774414062500e+02,1.743927307128906250e+02,1.094048614501953125e+02,1.666880035400390625e+02,1.157532958984375000e+02,1.629010009765625000e+02,1.225145492553710938e+02,1.650608367919921875e+02,1.299745941162109375e+02,1.624635772705078125e+02,1.418561706542968750e+02,1.646990966796875000e+02,1.548832702636718750e+02,1.695836944580078125e+02,1.441759185791015625e+02,1.821360778808593750e+02,1.333336334228515625e+02,1.870364837646484375e+02,1.250360794067382812e+02,1.883170166015625000e+02,1.174122314453125000e+02,1.874456481933593750e+02,1.099578857421875000e+02,1.827335815429687500e+02,1.081055374145507812e+02,1.735726013183593750e+02,1.167142105102539062e+02,1.713197784423828125e+02,1.233375473022460938e+02,1.719685821533203125e+02,1.311748352050781250e+02,1.708287811279296875e+02,1.492207336425781250e+02,1.705312194824218750e+02,1.313874511718750000e+02,1.767644195556640625e+02,1.234693374633789062e+02,1.782113647460937500e+02,1.166006851196289062e+02,1.772533569335937500e+02
5.373714065551757812e+01,1.000822219848632812e+02,6.403022766113281250e+01,1.584653167724609375e+02,9.197013854980468750e+01,2.086364746093750000e+02,1.252791519165039062e+02,2.230061340332031250e+02,1.591181488037109375e+02,2.067640838623046875e+02,1.894205932617187500e+02,1.566794433593750000e+02,1.982000885009765625e+02,9.923486328125000000e+01,6.238884735107421875e+01,8.963642120361328125e+01,8.322551727294921875e+01,7.307412719726562500e+01,1.109584732055664062e+02,8.153520965576171875e+01,1.319139099121093750e+02,8.140955352783203125e+01,1.605268707275390625e+02,7.270526123046875000e+01,1.836459808349609375e+02,8.662751770019531250e+01,1.221125106811523438e+02,9.433513641357421875e+01,1.214106674194335938e+02,1.353950500488281250e+02,1.079714584350585938e+02,1.435191192626953125e+02,1.215970306396484375e+02,1.481303558349609375e+02,1.364393768310546875e+02,1.431883850097656250e+02,7.727715301513671875e+01,9.475721740722656250e+01,1.014173965454101562e+02,9.699990844726562500e+01,1.419029235839843750e+02,9.652379608154296875e+01,1.668080444335937500e+02,9.420301818847656250e+01,9.647526550292968750e+01,1.722152709960937500e+02,1.076892623901367188e+02,1.676764984130859375e+02,1.165704116821289062e+02,1.650140380859375000e+02,1.227891082763671875e+02,1.674783630371093750e+02,1.310485076904296875e+02,1.651224365234375000e+02,1.405338592529296875e+02,1.677310638427734375e+02,1.487478027343750000e+02,1.732307128906250000e+02,1.413331298828125000e+02,1.824423675537109375e+02,1.319452667236328125e+02,1.849484863281250000e+02,1.237706451416015625e+02,1.855144805908203125e+02,1.164991989135742188e+02,1.849234161376953125e+02,1.071156234741210938e+02,1.818964233398437500e+02,1.014987182617187500e+02,1.723870086669921875e+02,1.164588928222656250e+02,1.722374420166015625e+02,1.230705947875976562e+02,1.728469390869140625e+02,1.309078521728515625e+02,1.720702667236328125e+02,1.439096679687500000e+02,1.735503234863281250e+02,1.313527526855468750e+02,1.741554870605468750e+02,1.234646606445312500e+02,1.749060363769531250e+02,1.165410690307617188e+02,1.741712036132812500e+02
4.597733688354492188e+01,1.277232513427734375e+02,6.556960296630859375e+01,1.848530426025390625e+02,1.191923294067382812e+02,2.128119201660156250e+02,1.589877624511718750e+02,2.169437713623046875e+02,1.812311401367187500e+02,1.936331329345703125e+02,1.877096252441406250e+02,1.394678955078125000e+02,1.751398773193359375e+02,8.428663635253906250e+01,6.023128890991210938e+01,9.976687622070312500e+01,7.717189025878906250e+01,7.790772247314453125e+01,1.084348220825195312e+02,7.284847259521484375e+01,1.290194244384765625e+02,7.104460906982421875e+01,1.501920166015625000e+02,5.746169662475585938e+01,1.718599090576171875e+02,6.430855560302734375e+01,1.265978698730468750e+02,8.394916534423828125e+01,1.425362243652343750e+02,1.117442321777343750e+02,1.263669509887695312e+02,1.289128723144531250e+02,1.411295318603515625e+02,1.290512542724609375e+02,1.517582092285156250e+02,1.225221633911132812e+02,8.268740844726562500e+01,1.049323577880859375e+02,1.055713882446289062e+02,9.860980987548828125e+01,1.422531280517578125e+02,8.934165954589843750e+01,1.609517517089843750e+02,8.411332702636718750e+01,1.184898986816406250e+02,1.693480529785156250e+02,1.248976364135742188e+02,1.519830322265625000e+02,1.382534027099609375e+02,1.421321105957031250e+02,1.448673400878906250e+02,1.419751892089843750e+02,1.506488342285156250e+02,1.382725372314453125e+02,1.610984191894531250e+02,1.420614624023437500e+02,1.690129852294921875e+02,1.560071258544921875e+02,1.680989837646484375e+02,1.712017974853515625e+02,1.614869689941406250e+02,1.766423950195312500e+02,1.547590179443359375e+02,1.797187652587890625e+02,1.475762634277343750e+02,1.816378021240234375e+02,1.322101745605468750e+02,1.799246520996093750e+02,1.231376342773437500e+02,1.666621551513671875e+02,1.408297119140625000e+02,1.513824157714843750e+02,1.467606048583984375e+02,1.498826141357421875e+02,1.524039611816406250e+02,1.472124633789062500e+02,1.643297882080078125e+02,1.552589111328125000e+02,1.576078186035156250e+02,1.668737030029296875e+02,1.514938659667968750e+02,1.691678009033203125e+02,1.443890228271484375e+02,1.709854431152343750e+02
4.893215179443359375e+01,9.511426544189453125e+01,5.667254257202148438e+01,1.567610473632812500e+02,8.458347320556640625e+01,2.077701873779296875e+02,1.221208419799804688e+02,2.223807830810546875e+02,1.598436431884765625e+02,2.127137298583984375e+02,1.908517456054687500e+02,1.568967742919921875e+02,1.932990722656250000e+02,9.034400939941406250e+01,5.618057250976562500e+01,8.899918365478515625e+01,7.753054046630859375e+01,6.778984832763671875e+01,1.101441268920898438e+02,7.179835510253906250e+01,1.306979217529296875e+02,7.255543518066406250e+01,1.596259002685546875e+02,6.661890411376953125e+01,1.825315093994140625e+02,8.196240234375000000e+01,1.215797348022460938e+02,9.161620330810546875e+01,1.215653839111328125e+02,1.317094421386718750e+02,1.074445037841796875e+02,1.420953369140625000e+02,1.217969970703125000e+02,1.471146697998046875e+02,1.362374572753906250e+02,1.422207794189453125e+02,7.507793426513671875e+01,9.526248168945312500e+01,1.037953643798828125e+02,9.555942535400390625e+01,1.405233154296875000e+02,9.569462585449218750e+01,1.688919219970703125e+02,9.383997344970703125e+01,9.271476745605468750e+01,1.706382904052734375e+02,1.041644668579101562e+02,1.648108673095703125e+02,1.147641220092773438e+02,1.615864868164062500e+02,1.204999618530273438e+02,1.631295928955078125e+02,1.269818954467773438e+02,1.618689270019531250e+02,1.387596282958984375e+02,1.647174072265625000e+02,1.506700286865234375e+02,1.703323211669921875e+02,1.396456146240234375e+02,1.780537261962890625e+02,1.293089752197265625e+02,1.792314147949218750e+02,1.221808624267578125e+02,1.793690643310546875e+02,1.157011795043945312e+02,1.792707519531250000e+02,1.046967697143554688e+02,1.771134185791015625e+02,9.772002410888671875e+01,1.703667755126953125e+02,1.152273101806640625e+02,1.689187469482421875e+02,1.208246994018554688e+02,1.697252197265625000e+02,1.276305160522460938e+02,1.692337036132812500e+02,1.452770080566406250e+02,1.707472229003906250e+02,1.281291809082031250e+02,1.705104217529296875e+02,1.217208786010742188e+02,1.707978515625000000e+02,1.155791931152343750e+02,1.703022155761718750e+02
5.060259246826171875e+01,1.006295394897460938e+02,5.548330307006835938e+01,1.557930297851562500e+02,8.647878265380859375e+01,2.046171875000000000e+02,1.258680572509765625e+02,2.225624542236328125e+02,1.656736602783203125e+02,2.074042663574218750e+02,1.999083709716796875e+02,1.547219696044921875e+02,1.998197937011718750e+02,9.144892883300781250e+01,5.888450622558593750e+01,8.533968353271484375e+01,8.102806091308593750e+01,7.424367523193359375e+01,1.067390670776367188e+02,7.744071197509765625e+01,1.335942230224609375e+02,7.457067108154296875e+01,1.638457946777343750e+02,6.800934600830078125e+01,1.872311096191406250e+02,8.202856445312500000e+01,1.210739440917968750e+02,9.102051544189453125e+01,1.225515518188476562e+02,1.373017730712890625e+02,1.073844299316406250e+02,1.433603820800781250e+02,1.226599349975585938e+02,1.480648956298828125e+02,1.388360748291015625e+02,1.422744750976562500e+02,7.624140167236328125e+01,9.789199066162109375e+01,1.021570281982421875e+02,9.826223754882812500e+01,1.427026824951171875e+02,9.490943908691406250e+01,1.675265502929687500e+02,9.092463684082031250e+01,8.906624603271484375e+01,1.589967956542968750e+02,1.019618301391601562e+02,1.587294769287109375e+02,1.144605102539062500e+02,1.586347961425781250e+02,1.229710693359375000e+02,1.605058593750000000e+02,1.335127105712890625e+02,1.581139526367187500e+02,1.473361663818359375e+02,1.577416687011718750e+02,1.615269775390625000e+02,1.578954620361328125e+02,1.481573028564453125e+02,1.719656524658203125e+02,1.345252838134765625e+02,1.780375823974609375e+02,1.233431930541992188e+02,1.795904388427734375e+02,1.144387741088867188e+02,1.792693023681640625e+02,1.012522659301757812e+02,1.733949737548828125e+02,9.329238128662109375e+01,1.605128631591796875e+02,1.145428085327148438e+02,1.626602783203125000e+02,1.232851943969726562e+02,1.637802124023437500e+02,1.339419708251953125e+02,1.621337585449218750e+02,1.575299682617187500e+02,1.595319976806640625e+02,1.342547149658203125e+02,1.697585296630859375e+02,1.228393783569335938e+02,1.715104217529296875e+02,1.138116760253906250e+02,1.706884613037109375e+02
4.571147918701171875e+01,9.829463195800781250e+01,6.434559631347656250e+01,1.618802795410156250e+02,1.087580108642578125e+02,2.096869201660156250e+02,1.393145141601562500e+02,2.213363037109375000e+02,1.726128692626953125e+02,2.062124786376953125e+02,2.133082122802734375e+02,1.480071868896484375e+02,2.189802856445312500e+02,7.337756347656250000e+01,4.513683319091796875e+01,7.970610809326171875e+01,7.044930267333984375e+01,7.593316650390625000e+01,9.574337768554687500e+01,8.263376617431640625e+01,1.315639801025390625e+02,7.955464935302734375e+01,1.611654510498046875e+02,6.542238616943359375e+01,1.954696350097656250e+02,6.500276184082031250e+01,1.170197143554687500e+02,9.836322021484375000e+01,1.221248321533203125e+02,1.516964569091796875e+02,1.067467117309570312e+02,1.563515014648437500e+02,1.245906677246093750e+02,1.618692932128906250e+02,1.425554351806640625e+02,1.530636596679687500e+02,6.331745910644531250e+01,1.007883148193359375e+02,9.465907287597656250e+01,1.020944290161132812e+02,1.469609069824218750e+02,9.670879364013671875e+01,1.810146789550781250e+02,8.781096649169921875e+01,1.028291931152343750e+02,1.767596588134765625e+02,1.101319351196289062e+02,1.752978820800781250e+02,1.216577377319335938e+02,1.726985473632812500e+02,1.290001525878906250e+02,1.749499816894531250e+02,1.382038269042968750e+02,1.721766204833984375e+02,1.504392547607421875e+02,1.713480224609375000e+02,1.642838897705078125e+02,1.696243133544921875e+02,1.531482391357421875e+02,1.864944152832031250e+02,1.410811614990234375e+02,1.937896728515625000e+02,1.315195617675781250e+02,1.960318756103515625e+02,1.235691223144531250e+02,1.949074249267578125e+02,1.112889328002929688e+02,1.877064819335937500e+02,1.080770263671875000e+02,1.777084503173828125e+02,1.227121047973632812e+02,1.798181152343750000e+02,1.296319122314453125e+02,1.801347808837890625e+02,1.392297973632812500e+02,1.787020568847656250e+02,1.591319732666015625e+02,1.727787475585937500e+02,1.390771942138671875e+02,1.794293823242187500e+02,1.296679992675781250e+02,1.818028717041015625e+02,1.223250350952148438e+02,1.810491180419921875e+02
3.158997344970703125e+01,1.017432861328125000e+02,5.324318695068359375e+01,1.686869964599609375e+02,1.016282501220703125e+02,2.157271575927734375e+02,1.395147552490234375e+02,2.208516235351562500e+02,1.691216583251953125e+02,2.005510406494140625e+02,1.917222595214843750e+02,1.406638946533203125e+02,1.912328643798828125e+02,7.594874572753906250e+01,4.959158325195312500e+01,9.222037506103515625e+01,7.717319488525390625e+01,7.986003112792968750e+01,1.089845581054687500e+02,8.409476470947265625e+01,1.379549407958984375e+02,8.057209777832031250e+01,1.622280120849609375e+02,6.469326782226562500e+01,1.844615783691406250e+02,6.751998138427734375e+01,1.265735397338867188e+02,9.667803955078125000e+01,1.347406005859375000e+02,1.492941436767578125e+02,1.151178283691406250e+02,1.564120788574218750e+02,1.346940155029296875e+02,1.620143737792968750e+02,1.510947113037109375e+02,1.513990173339843750e+02,7.141698455810546875e+01,1.023189620971679688e+02,1.021623840332031250e+02,1.026740570068359375e+02,1.461039733886718750e+02,9.565146636962890625e+01,1.726076812744140625e+02,8.615336608886718750e+01,1.074567947387695312e+02,1.829427795410156250e+02,1.181945648193359375e+02,1.777056732177734375e+02,1.280690917968750000e+02,1.735426483154296875e+02,1.368670959472656250e+02,1.753582916259765625e+02,1.459481964111328125e+02,1.712892150878906250e+02,1.547834625244140625e+02,1.716956481933593750e+02,1.630501251220703125e+02,1.726880493164062500e+02,1.571443786621093750e+02,1.840510406494140625e+02,1.483569335937500000e+02,1.897133331298828125e+02,1.390131835937500000e+02,1.927137908935546875e+02,1.299845733642578125e+02,1.925025024414062500e+02,1.186227340698242188e+02,1.896955413818359375e+02,1.133299713134765625e+02,1.826462097167968750e+02,1.290433502197265625e+02,1.806400909423828125e+02,1.375824584960937500e+02,1.809816436767578125e+02,1.469365539550781250e+02,1.779798583984375000e+02,1.586617889404296875e+02,1.741540679931640625e+02,1.466594543457031250e+02,1.781432037353515625e+02,1.372443237304687500e+02,1.813361511230468750e+02,1.286698760986328125e+02,1.812274780273437500e+02
4.379566955566406250e+01,8.926426696777343750e+01,5.260829925537109375e+01,1.483783721923828125e+02,8.208701324462890625e+01,2.054837188720703125e+02,1.212395172119140625e+02,2.228236236572265625e+02,1.621972351074218750e+02,2.082139434814453125e+02,1.986898803710937500e+02,1.557290496826171875e+02,2.050738830566406250e+02,8.829425811767578125e+01,5.066223526000976562e+01,7.825566864013671875e+01,7.765665435791015625e+01,7.090543365478515625e+01,1.071727523803710938e+02,8.067253112792968750e+01,1.331130523681640625e+02,8.127962493896484375e+01,1.629666900634765625e+02,7.265767669677734375e+01,1.916823730468750000e+02,7.887242126464843750e+01,1.201964797973632812e+02,9.585820770263671875e+01,1.174530868530273438e+02,1.436459045410156250e+02,1.023239669799804688e+02,1.495220794677734375e+02,1.179938583374023438e+02,1.568954620361328125e+02,1.356207885742187500e+02,1.511971740722656250e+02,6.891477966308593750e+01,9.358222961425781250e+01,9.868540191650390625e+01,9.776416015625000000e+01,1.456988372802734375e+02,9.750157165527343750e+01,1.752796173095703125e+02,9.499711608886718750e+01,8.880794525146484375e+01,1.754017639160156250e+02,1.009316787719726562e+02,1.733659667968750000e+02,1.124388580322265625e+02,1.709281311035156250e+02,1.185692901611328125e+02,1.740894317626953125e+02,1.269125366210937500e+02,1.720144042968750000e+02,1.392713165283203125e+02,1.742342224121093750e+02,1.507652893066406250e+02,1.777956848144531250e+02,1.405050659179687500e+02,1.882302093505859375e+02,1.284267120361328125e+02,1.907918243408203125e+02,1.201122817993164062e+02,1.909797363281250000e+02,1.127712402343750000e+02,1.896515960693359375e+02,1.008671188354492188e+02,1.859150848388671875e+02,9.369142150878906250e+01,1.760489196777343750e+02,1.126227798461914062e+02,1.777503356933593750e+02,1.189404907226562500e+02,1.789001159667968750e+02,1.273789520263671875e+02,1.786026000976562500e+02,1.449477081298828125e+02,1.789145812988281250e+02,1.273646163940429688e+02,1.803291015625000000e+02,1.191742858886718750e+02,1.804178161621093750e+02,1.128006973266601562e+02,1.792707214355468750e+02
6.521873474121093750e+01,1.001535415649414062e+02,6.882839202880859375e+01,1.585289764404296875e+02,9.129860687255859375e+01,2.086786651611328125e+02,1.206115722656250000e+02,2.225440521240234375e+02,1.630962677001953125e+02,2.133965759277343750e+02,2.110499267578125000e+02,1.644845123291015625e+02,2.229921875000000000e+02,9.578028106689453125e+01,6.113425064086914062e+01,7.654240417480468750e+01,7.737481689453125000e+01,6.520534515380859375e+01,9.856837463378906250e+01,7.559680938720703125e+01,1.244348754882812500e+02,7.363660430908203125e+01,1.576277923583984375e+02,6.430131530761718750e+01,1.889832763671875000e+02,7.593134307861328125e+01,1.127725601196289062e+02,9.476082611083984375e+01,1.045097885131835938e+02,1.343052673339843750e+02,9.550965881347656250e+01,1.470585632324218750e+02,1.087025222778320312e+02,1.516377563476562500e+02,1.252145996093750000e+02,1.496505432128906250e+02,7.235764312744140625e+01,9.401268005371093750e+01,9.943343353271484375e+01,9.682356262207031250e+01,1.401654815673828125e+02,9.737684631347656250e+01,1.716984863281250000e+02,9.499060058593750000e+01,8.868502807617187500e+01,1.728582153320312500e+02,9.321833038330078125e+01,1.663973999023437500e+02,9.950406646728515625e+01,1.629799041748046875e+02,1.075023117065429688e+02,1.658927154541015625e+02,1.167637939453125000e+02,1.637164916992187500e+02,1.300261230468750000e+02,1.686632385253906250e+02,1.441118927001953125e+02,1.753536529541015625e+02,1.306966857910156250e+02,1.832529144287109375e+02,1.179099807739257812e+02,1.863609008789062500e+02,1.076966476440429688e+02,1.864200744628906250e+02,9.888569641113281250e+01,1.842864685058593750e+02,9.298792266845703125e+01,1.797767791748046875e+02,9.246914672851562500e+01,1.728703308105468750e+02,9.980612182617187500e+01,1.737041320800781250e+02,1.077121276855468750e+02,1.751101989746093750e+02,1.170168914794921875e+02,1.750094757080078125e+02,1.389854431152343750e+02,1.754118041992187500e+02,1.168118972778320312e+02,1.726283721923828125e+02,1.071781387329101562e+02,1.721964111328125000e+02,9.977096557617187500e+01,1.701296234130859375e+02
